district,period,year,quarter,date,price_sqm_sale,price_sqm_rental,log_price_sale,price_growth_qoq,price_growth_yoy,ine_transaction_count_national,ine_transaction_value_thousands_national,ine_price_value_index_national,ine_volume_index_national,mortgage_rate_fixed_pct_national,fdi_realestate_transactions_meur_national,fdi_realestate_stock_meur_national,fdi_total_stock_meur_national,construction_cost_yoy_growth_pct_national,population_national,unemployment_rate_pct_regional
leiria,3T2017,2017,3,2017-07-01,911.6666666666666,4.266666666666667,6.815274426187972,0.011838697743248305,0.07003129890453819,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8
leiria,4T2017,2017,4,2017-10-01,917.0,4.266666666666667,6.821107472256465,0.005850091407678226,0.060524286815728745,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3
leiria,1T2018,2018,1,2018-01-01,943.6666666666666,4.333333333333333,6.8497729964437895,0.029080334423845944,0.052025269416573705,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0
leiria,2T2018,2018,2,2018-04-01,968.3333333333334,4.866666666666666,6.875576380617902,0.02613917343694805,0.07473177950425458,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9000000000000001,10334633.0,6.9
leiria,3T2018,2018,3,2018-07-01,1019.0,4.833333333333333,6.926577033222725,0.05232358003442328,0.11773308957952477,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001
leiria,4T2018,2018,4,2018-10-01,1037.6666666666667,4.733333333333333,6.944729881773498,0.018318613019300045,0.13158851326790266,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7
leiria,1T2019,2019,1,2019-01-01,1058.3333333333333,5.166666666666667,6.964450622658682,0.019916479280436716,0.12151183327446136,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9
leiria,2T2019,2019,2,2019-04-01,1073.6666666666667,5.2,6.978834860663089,0.014488188976378158,0.108777969018933,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001
leiria,3T2019,2019,3,2019-07-01,1094.3333333333333,5.7,6.997900628833483,0.019248680533995532,0.07392868825646048,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2
leiria,4T2019,2019,4,2019-10-01,1111.3333333333333,5.5,7.01331577464263,0.015534572037770422,0.07099261162865389,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001
leiria,1T2020,2020,1,2020-01-01,1111.3333333333333,5.833333333333333,7.01331577464263,0.0,0.05007874015748026,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9
leiria,2T2020,2020,2,2020-04-01,1114.6666666666667,5.833333333333333,7.0163106855364825,0.0029994001199762366,0.038186898478733244,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7
leiria,3T2020,2020,3,2020-07-01,1129.3333333333333,5.633333333333333,7.029382767103836,0.013157894736842035,0.031982942430703654,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001
leiria,4T2020,2020,4,2020-10-01,1140.3333333333333,5.566666666666666,7.039075896309495,0.009740259740259827,0.02609478104379126,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001
leiria,1T2021,2021,1,2021-01-01,1153.3333333333333,5.8,7.050411579383661,0.011400175387313638,0.037792441511697694,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9000000000000001,,7.2
leiria,2T2021,2021,2,2021-04-01,1185.0,5.7,7.077498053569231,0.027456647398844014,0.06309808612440193,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.1933333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9
leiria,3T2021,2021,3,2021-07-01,1221.0,5.966666666666666,7.107425474110705,0.030379746835442978,0.08116883116883122,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001
leiria,4T2021,2021,4,2021-10-01,1242.3333333333333,6.133333333333333,7.124746610811148,0.01747201747201732,0.08944752996199945,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001
leiria,1T2022,2022,1,2022-01-01,1265.0,6.366666666666667,7.142827401161621,0.018245237456399277,0.09682080924855496,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0
leiria,2T2022,2022,2,2022-04-01,1336.0,6.833333333333333,7.197435354096591,0.05612648221343863,0.12742616033755283,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9
leiria,3T2022,2022,3,2022-07-01,1374.3333333333333,7.266666666666667,7.22572404403879,0.028692614770458924,0.12558012558012543,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9
leiria,4T2022,2022,4,2022-10-01,1401.6666666666667,7.6000000000000005,7.245417283738939,0.019888430754305242,0.12825328682586545,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666667,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7
leiria,1T2023,2023,1,2023-01-01,1439.6666666666667,8.1,7.2721668842925915,0.027110582639714664,0.13807641633728607,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2
leiria,2T2023,2023,2,2023-04-01,1458.6666666666667,8.6,7.285278055433707,0.013197499421162329,0.09181636726546905,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005
leiria,3T2023,2023,3,2023-07-01,1505.6666666666667,8.866666666666667,7.3169910469864945,0.032221206581352746,0.0955614843560515,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005
leiria,4T2023,2023,4,2023-10-01,1543.6666666666667,8.966666666666667,7.341915817812643,0.025237989816249806,0.10130796670630193,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005
leiria,1T2024,2024,1,2024-01-01,1587.0,9.366666666666667,7.369600720526409,0.028071690779529312,0.10233850428339886,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001
leiria,2T2024,2024,2,2024-04-01,1632.6666666666667,9.299999999999999,7.397969948844003,0.028775467338794325,0.11928702010968917,37125.0,7876682.0,175.47327047702692,164.072081229491,3.8699999999999997,863.79,32830.94,201383.75,,11295785.0,6.2
leiria,3T2024,2024,3,2024-07-01,1660.0,9.700000000000001,7.414572881350589,0.016741527153940394,0.10250166039406672,40909.0,9052016.0,183.003994750677,180.7952800274006,3.6733333333333333,962.02,33792.96,201383.75,,11295785.0,6.2
leiria,4T2024,2024,4,2024-10-01,1712.6666666666667,9.466666666666667,7.4458068890017195,0.031726907630522216,0.10947959404016405,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7
leiria,1T2025,2025,1,2025-01-01,1731.3333333333333,9.433333333333334,7.456647103554584,0.01089918256130784,0.09094727998319674,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005
lisboa,1T2015,2015,1,2015-01-01,1336.3333333333333,5.966666666666666,7.197684823974397,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2
lisboa,2T2015,2015,2,2015-04-01,1389.6666666666667,6.6000000000000005,7.236819189212687,0.03991020204539808,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4
lisboa,3T2015,2015,3,2015-07-01,1460.3333333333333,6.966666666666666,7.286419999145789,0.05085152314703745,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3
lisboa,4T2015,2015,4,2015-10-01,1497.3333333333333,7.433333333333334,7.311441027190224,0.025336681123031335,,25205.0,3071762.0,100.79407005017497,111.39223723607596,,405.34,13576.96,125514.7,1.2000000000000002,10381838.0,12.5
lisboa,1T2016,2016,1,2016-01-01,1587.6666666666667,7.900000000000001,7.37002071213275,0.06032947462154947,0.18807682713893747,24926.0,3001077.0,99.57691524589762,110.1592106862301,,434.9,14011.86,127838.92,1.3666666666666665,10356516.0,12.8
lisboa,2T2016,2016,2,2016-04-01,1688.6666666666667,8.1,7.431694541893511,0.06361536846525295,0.2151595106740225,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2
lisboa,3T2016,2016,3,2016-07-01,1762.0,9.1,7.474204806496124,0.043426766679826256,0.20657384158867842,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9
lisboa,4T2016,2016,4,2016-10-01,1908.3333333333333,10.466666666666667,7.553985539754331,0.08304956488838444,0.27448797862867313,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8
lisboa,1T2017,2017,1,2017-01-01,2040.3333333333333,11.533333333333333,7.62086847218296,0.069170305676856,0.2851144236825529,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4
lisboa,2T2017,2017,2,2017-04-01,2194.0,11.466666666666667,7.693481640835175,0.07531449109622623,0.29924990130280293,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1
lisboa,3T2017,2017,3,2017-07-01,2342.3333333333335,11.766666666666666,7.758902862524088,0.06760862959586755,0.3293605751040485,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8
lisboa,4T2017,2017,4,2017-10-01,2513.0,12.1,7.829232537543592,0.07286181869930264,0.3168558951965066,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3
lisboa,1T2018,2018,1,2018-01-01,2624.0,12.666666666666666,7.8724551500639794,0.0441703143653005,0.2860643685672277,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0
lisboa,2T2018,2018,2,2018-04-01,2730.3333333333335,13.199999999999998,7.912178980847492,0.04052337398373984,0.24445457307809182,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9000000000000001,10334633.0,6.9
lisboa,3T2018,2018,3,2018-07-01,2912.6666666666665,13.366666666666667,7.976824320843272,0.0667806128677817,0.2434893980361461,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001
lisboa,4T2018,2018,4,2018-10-01,2896.3333333333335,13.833333333333334,7.9712008481710965,-0.005607690547035804,0.15254012468497158,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7
lisboa,1T2019,2019,1,2019-01-01,2964.0,14.166666666666666,7.994294986415977,0.023362872597537,0.12957317073170738,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9
lisboa,2T2019,2019,2,2019-04-01,3056.3333333333335,14.066666666666668,8.024971219381792,0.031151596941070725,0.11939934073983638,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001
lisboa,3T2019,2019,3,2019-07-01,3138.0,13.799999999999999,8.051340933292979,0.02672047115279752,0.0773632410162508,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2
lisboa,4T2019,2019,4,2019-10-01,3201.0,13.9,8.071218539969863,0.020076481835564097,0.10519047071009324,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001
lisboa,1T2020,2020,1,2020-01-01,3267.3333333333335,13.866666666666667,8.091729436801383,0.020722690825783596,0.10233918128654973,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9
lisboa,2T2020,2020,2,2020-04-01,3289.3333333333335,13.966666666666667,8.098440188981138,0.006733319730667153,0.07623514014614452,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7
