district,quarter,period,year,quarter,date,price_sqm_sale,price_sqm_rental,log_price,price_growth_qoq,price_growth_yoy,transaction_count,transaction_value_thousands,value_index,volume_index,mortgage_rate_fixed,fdi_real_estate_transactions_meur,fdi_realestate_stock_meur_national,fdi_total_stock_meur_national,construction_cost_yoy_growth_pct_national,population_national,unemployment_rate_pct_regional,log_price_lag1,t
santarem,2016-04-01,2T2016,2016,2016Q2,2016-04-01,727.6666666666666,3.4333333333333336,6.5898430678818345,-0.0022878069919274324,0.02881240198526136,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2,6.592130874873762,5
santarem,2016-07-01,3T2016,2016,2016Q3,2016-07-01,720.0,3.4,6.579251212010101,-0.01059185587173328,-0.0390426346201771,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9,6.5898430678818345,6
santarem,2016-10-01,4T2016,2016,2016Q4,2016-10-01,740.0,3.5666666666666664,6.606650186198215,0.02739897418811399,-0.004494389587839542,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8,6.579251212010101,7
santarem,2017-01-01,1T2017,2017,2017Q1,2017-01-01,737.3333333333334,3.5666666666666664,6.603040073974116,-0.00361011222409946,0.010909199100353817,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4,6.606650186198215,8
santarem,2017-04-01,2T2017,2017,2017Q2,2017-04-01,726.3333333333334,3.9666666666666663,6.58800904627651,-0.015031027697605559,-0.0018340216053243097,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1,6.603040073974116,9
santarem,2017-07-01,3T2017,2017,2017Q3,2017-07-01,728.0,3.8333333333333335,6.590301048196686,0.002292001920175757,0.011049836186584727,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8,6.58800904627651,10
santarem,2017-10-01,4T2017,2017,2017Q4,2017-10-01,739.3333333333334,3.6666666666666665,6.605748879242203,0.015447831045516836,-0.0009013069560124265,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3,6.590301048196686,11
santarem,2018-01-01,1T2018,2018,2018Q1,2018-01-01,742.6666666666666,3.8666666666666663,6.610247312379065,0.004498433136862268,0.007207238404949301,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0,6.605748879242203,12
santarem,2018-04-01,2T2018,2018,2018Q2,2018-04-01,754.6666666666666,3.9333333333333336,6.626276150654964,0.01602883827589885,0.03826710437845371,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9,10334633.0,6.9,6.610247312379065,13
santarem,2018-07-01,3T2018,2018,2018Q3,2018-07-01,765.0,4.066666666666666,6.639875833826536,0.013599683171571897,0.04957478562984985,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001,6.626276150654964,14
santarem,2018-10-01,4T2018,2018,2018Q4,2018-10-01,767.3333333333334,4.1,6.642921300613718,0.003045466787182427,0.03717242137151544,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7,6.639875833826536,15
santarem,2019-01-01,1T2019,2019,2019Q1,2019-01-01,781.6666666666666,4.266666666666667,6.66142839221227,0.01850709159855146,0.051181079833204635,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9,6.642921300613718,16
santarem,2019-04-01,2T2019,2019,2019Q2,2019-04-01,785.3333333333334,4.4,6.666108256103367,0.0046798638910976464,0.03983210544840343,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001,6.66142839221227,17
santarem,2019-07-01,3T2019,2019,2019Q3,2019-07-01,789.0,4.366666666666667,6.670766320845874,0.004658064742506518,0.030890487019338053,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2,6.666108256103367,18
santarem,2019-10-01,4T2019,2019,2019Q4,2019-10-01,774.0,4.5,6.651571873589727,-0.019194447256146496,0.00865057297600913,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001,6.670766320845874,19
santarem,2020-01-01,1T2020,2020,2020Q1,2020-01-01,762.3333333333334,4.766666666666667,6.636383905354672,-0.015187968235055749,-0.02504448685759808,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9,6.651571873589727,20
santarem,2020-04-01,2T2020,2020,2020Q2,2020-04-01,766.3333333333334,5.0,6.641617236095072,0.0052333307404,-0.024491020008295727,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7,6.636383905354672,21
santarem,2020-07-01,3T2020,2020,2020Q3,2020-07-01,775.3333333333334,4.966666666666667,6.6532930444105,0.011675808315428249,-0.017473276435373997,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001,6.641617236095072,22
santarem,2020-10-01,4T2020,2020,2020Q4,2020-10-01,782.0,4.833333333333333,6.661854740545311,0.008561696134811392,0.010282866955583891,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001,6.6532930444105,23
santarem,2021-01-01,1T2021,2021,2021Q1,2021-01-01,795.0,5.033333333333333,6.678342114654332,0.01648737410902079,0.04195820929966043,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9,,7.2,6.661854740545311,24
santarem,2021-04-01,2T2021,2021,2021Q2,2021-04-01,800.0,4.966666666666666,6.684611727667927,0.006269613013595077,0.04299449157285551,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.193333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9,6.678342114654332,25
santarem,2021-07-01,3T2021,2021,2021Q3,2021-07-01,826.3333333333334,5.133333333333333,6.7169982433670805,0.032386515699153406,0.06370519895658067,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001,6.684611727667927,26
santarem,2021-10-01,4T2021,2021,2021Q4,2021-10-01,841.6666666666666,5.033333333333333,6.735384053041351,0.01838580967427017,0.07352931249603945,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001,6.7169982433670805,27
santarem,2022-01-01,1T2022,2022,2022Q1,2022-01-01,847.3333333333334,5.266666666666667,6.74209416308129,0.006710110039938932,0.06375204842695759,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0,6.735384053041351,28
santarem,2022-04-01,2T2022,2022,2022Q2,2022-04-01,882.0,5.7,6.782192056006791,0.04009789292550181,0.09758032833886432,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9,6.74209416308129,29
santarem,2022-07-01,3T2022,2022,2022Q3,2022-07-01,937.0,5.966666666666666,6.842683282238422,0.06049122623163061,0.12568503887134153,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9,6.782192056006791,30
santarem,2022-10-01,4T2022,2022,2022Q4,2022-10-01,985.6666666666666,6.266666666666667,6.8933182311843675,0.050634948945945446,0.1579341781430168,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666663,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7,6.842683282238422,31
santarem,2023-01-01,1T2023,2023,2023Q1,2023-01-01,1016.0,6.666666666666667,6.923628628138427,0.030310396954059904,0.18153446505713777,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2,6.8933182311843675,32
santarem,2023-04-01,2T2023,2023,2023Q2,2023-04-01,1039.6666666666667,7.0,6.946655427939693,0.023026799801265874,0.16446337193290184,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005,6.923628628138427,33
santarem,2023-07-01,3T2023,2023,2023Q3,2023-07-01,1078.0,7.066666666666666,6.982862751468942,0.036207323529248825,0.14017946923052005,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005,6.946655427939693,34
santarem,2023-10-01,4T2023,2023,2023Q4,2023-10-01,1116.0,7.366666666666667,7.017506142941256,0.0346433914723141,0.1241879117568887,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005,6.982862751468942,35
santarem,2024-01-01,1T2024,2024,2024Q1,2024-01-01,1136.0,7.466666666666666,7.035268599281097,0.01776245633984086,0.11163997114266966,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001,7.017506142941256,36
santarem,2024-04-01,2T2024,2024,2024Q2,2024-04-01,1166.6666666666667,7.9,7.061905958809396,0.02663735952829871,0.1152505308697025,37125.0,7876682.0,175.47327047702692,164.072081229491,3.87,863.79,32830.94,201383.75,,11295785.0,6.2,7.035268599281097,37
santarem,2024-07-01,3T2024,2024,2024Q3,2024-07-01,1193.0,8.1,7.084226422097916,0.02232046328852011,0.10136367062897378,40909.0,9052016.0,183.003994750677,180.7952800274006,3.673333333333334,962.02,33792.96,201383.75,,11295785.0,6.2,7.061905958809396,38
santarem,2024-10-01,4T2024,2024,2024Q4,2024-10-01,1257.0,8.133333333333333,7.136483208590247,0.052256786492331564,0.11897706564899124,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7,7.084226422097916,39
santarem,2025-01-01,1T2025,2025,2025Q1,2025-01-01,1313.6666666666667,8.366666666666667,7.180577488526894,0.04409427993664661,0.145308889245797,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005,7.136483208590247,40
setubal,2015-01-01,1T2015,2015,2015Q1,2015-01-01,1008.0,4.5,6.915723448631314,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2,,0
setubal,2015-04-01,2T2015,2015,2015Q2,2015-04-01,986.3333333333334,4.566666666666666,6.8939943637321,-0.021729084899214435,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4,6.915723448631314,1
setubal,2015-07-01,3T2015,2015,2015Q3,2015-07-01,1001.0,4.7,6.90875477931522,0.01476041558312069,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3,6.8939943637321,2
setubal,2015-10-01,4T2015,2015,2015Q4,2015-10-01,978.3333333333334,4.766666666666667,6.885850443594087,-0.02290433572113315,,25205.0,3071762.0,100.79407005017497,111.39223723607596,,405.34,13576.96,125514.7,1.2000000000000002,10381838.0,12.5,6.90875477931522,3
setubal,2016-01-01,1T2016,2016,2016Q1,2016-01-01,977.3333333333334,4.833333333333333,6.884827774338432,-0.0010226692556551953,-0.03089567429288209,24926.0,3001077.0,99.57691524589762,110.1592106862301,,434.9,14011.86,127838.92,1.3666666666666665,10356516.0,12.8,6.885850443594087,4
setubal,2016-04-01,2T2016,2016,2016Q2,2016-04-01,990.6666666666666,4.9,6.89837811716954,0.013550342831107898,0.004383753437440241,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2,6.884827774338432,5
setubal,2016-07-01,3T2016,2016,2016Q3,2016-07-01,1010.3333333333334,4.9,6.918035588389693,0.019657471220153155,0.009280809074472707,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9,6.89837811716954,6
setubal,2016-10-01,4T2016,2016,2016Q4,2016-10-01,1027.3333333333333,5.2,6.934721727211952,0.016686138822258556,0.048871283617864414,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8,6.918035588389693,7
setubal,2017-01-01,1T2017,2017,2017Q1,2017-01-01,1041.3333333333333,5.366666666666667,6.948257222291467,0.013535495079515236,0.06342944795303485,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4,6.934721727211952,8
setubal,2017-04-01,2T2017,2017,2017Q2,2017-04-01,1069.6666666666667,5.5,6.9751023524417475,0.02684513015028056,0.07672423527220751,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1,6.948257222291467,9
setubal,2017-07-01,3T2017,2017,2017Q3,2017-07-01,1100.6666666666667,5.966666666666666,7.003671335811964,0.028568983370216294,0.08563574742227065,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8,6.9751023524417475,10
setubal,2017-10-01,4T2017,2017,2017Q4,2017-10-01,1142.6666666666667,6.133333333333333,7.041119991049561,0.037448655237596995,0.10639826383760909,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3,7.003671335811964,11
setubal,2018-01-01,1T2018,2018,2018Q1,2018-01-01,1170.3333333333333,6.400000000000001,7.065043887500322,0.02392389645076154,0.11678666520885539,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0,7.041119991049561,12
setubal,2018-04-01,2T2018,2018,2018Q2,2018-04-01,1211.6666666666667,6.666666666666667,7.09975210129951,0.034708213799187426,0.12464974885776225,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9,10334633.0,6.9,7.065043887500322,13
setubal,2018-07-01,3T2018,2018,2018Q3,2018-07-01,1247.0,7.166666666666667,7.1284959456800365,0.028743844380526795,0.12482460986807276,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001,7.09975210129951,14
setubal,2018-10-01,4T2018,2018,2018Q4,2018-10-01,1311.0,7.533333333333334,7.1785454837637,0.050049538083663414,0.13742549271413917,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7,7.1284959456800365,15
setubal,2019-01-01,1T2019,2019,2019Q1,2019-01-01,1353.6666666666667,7.866666666666667,7.210572239018188,0.03202675525448839,0.14552835151786603,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9,7.1785454837637,16
setubal,2019-04-01,2T2019,2019,2019Q2,2019-04-01,1405.6666666666667,7.733333333333333,7.24826696507845,0.03769472606026181,0.1485148637789404,36681.0,5414806.0,122.08880842455076,162.10984542973628,3.1566666666666667,415.35,19642.28,148342.92,2.466666666666667,10354446.0,6.300000000000001,7.210572239018188,17
setubal,2019-07-01,3T2019,2019,2019Q3,2019-07-01,1469.3333333333333,8.0,7.292564062164641,0.044297097086190895,0.1640681164846045,39554.0,5800028.0,121.2757031962132,174.80692527814915,2.4133333333333336,418.47,20060.75,148342.92,2.4000000000000004,10354446.0,6.2,7.24826696507845,18
setubal,2019-10-01,4T2019,2019,2019Q4,2019-10-01,1514.6666666666667,8.233333333333333,7.322950671732878,0.0303866095682368,0.1444051879691779,41676.0,6136268.0,121.77339389322496,184.18499817697688,2.1866666666666665,490.46,20551.21,148342.92,2.4000000000000004,10354446.0,6.800000000000001,7.292564062164641,19
setubal,2020-01-01,1T2020,2020,2020Q1,2020-01-01,1576.3333333333333,8.366666666666667,7.362856753975766,0.039906082242888274,0.15228451495757778,36399.0,5785538.0,131.4584231641285,160.86356052989206,2.21,468.51,21019.72,150377.77,2.533333333333333,10384846.0,6.9,7.322950671732878,20
setubal,2020-04-01,2T2020,2020,2020Q2,2020-04-01,1629.0,8.466666666666667,7.395721608602045,0.03286485462627908,0.14745464352359505,26379.0,4125502.0,129.34587844472952,116.5806715354274,2.21,274.49,21294.21,150377.77,2.2,10384846.0,5.7,7.362856753975766,21
setubal,2020-07-01,3T2020,2020,2020Q3,2020-07-01,1649.3333333333333,8.3,7.408126444844269,0.012404836242223993,0.11556238267962815,35596.0,5427603.0,126.10752326248976,157.31474218033566,2.08,352.27,21646.48,150377.77,2.1333333333333333,10384846.0,8.200000000000001,7.395721608602045,22
setubal,2020-10-01,4T2020,2020,2020Q4,2020-10-01,1678.0,8.4,7.425357887027151,0.017231442182882084,0.10240721529427343,39139.0,6098441.0,128.86744612614154,172.97285352837838,2.1266666666666665,488.87,22135.35,150377.77,2.1,10384846.0,7.300000000000001,7.408126444844269,23
setubal,2021-01-01,1T2021,2021,2021Q1,2021-01-01,1729.6666666666667,8.466666666666667,7.45568399069963,0.03032610367247912,0.09282723672386428,34614.0,5595240.0,133.69065495381548,152.97484228087814,1.9566666666666668,345.02,22480.37,164176.4,1.9,,7.2,7.425357887027151,24
setubal,2021-04-01,2T2021,2021,2021Q2,2021-04-01,1790.0,8.466666666666667,7.489970898834801,0.034286908135170435,0.09424929023275563,41736.0,6933006.0,137.38675721914424,184.45016517694373,2.193333333333334,512.35,22992.72,164176.4,2.866666666666667,,6.9,7.45568399069963,25
setubal,2021-07-01,3T2021,2021,2021Q3,2021-07-01,1854.6666666666667,8.533333333333333,7.525460264375224,0.035489365540422924,0.11733381953095456,43447.0,7345978.0,139.83759623515712,192.0118441259985,2.18,570.74,23563.46,164176.4,4.033333333333334,,6.300000000000001,7.489970898834801,26
setubal,2021-10-01,4T2021,2021,2021Q4,2021-10-01,1923.0,8.766666666666667,7.56164174558878,0.03618148121355613,0.1362838585616286,45885.0,8225207.0,148.2552976019511,202.7864632246517,2.1533333333333333,700.74,24264.2,164176.4,5.300000000000001,,6.300000000000001,7.525460264375224,27
setubal,2022-01-01,1T2022,2022,2022Q1,2022-01-01,1987.3333333333333,8.966666666666667,7.594548985569907,0.03290723998112721,0.1388649948702767,43544.0,8081797.0,153.50189341648706,192.44053077594492,2.3266666666666667,615.95,24880.15,175732.61,6.766666666666667,10764411.0,6.0,7.56164174558878,28
setubal,2022-04-01,2T2022,2022,2022Q2,2022-04-01,2067.3333333333335,9.066666666666666,7.6340148109922845,0.03946582542237742,0.1440439121574837,43607.0,8287705.0,157.1853964180325,192.71895612591013,2.98,1047.15,25927.3,175732.61,8.666666666666666,10764411.0,5.9,7.594548985569907,29
setubal,2022-07-01,3T2022,2022,2022Q3,2022-07-01,2182.3333333333335,9.466666666666669,7.688149919772981,0.05413510878069605,0.16268965539775682,42223.0,8051492.0,157.71078703058802,186.6024373266747,3.2266666666666666,738.85,26666.15,175732.61,10.333333333333334,10764411.0,5.9,7.6340148109922845,30
setubal,2022-10-01,4T2022,2022,2022Q4,2022-10-01,2272.3333333333335,10.133333333333333,7.7285624826946755,0.04041256292169493,0.1669207371058956,38526.0,7362219.0,158.04797371910158,170.26373067871702,3.9066666666666663,762.23,27428.38,175732.61,11.566666666666668,10764411.0,6.7,7.688149919772981,31
setubal,2023-01-01,1T2023,2023,2023Q1,2023-01-01,2310.0,10.7,7.745002803515839,0.016440320821163645,0.15045381794593204,34493.0,6857332.0,164.42139501587408,152.440088830945,4.003333333333333,850.7,28279.08,192753.71,,11067026.0,7.2,7.7285624826946755,32
setubal,2023-04-01,2T2023,2023,2023Q2,2023-04-01,2362.0,11.266666666666666,7.767263996757308,0.02226119324146847,0.1332491857650231,33624.0,6904628.0,169.83415260390527,148.59958678142505,4.073333333333333,1030.38,29309.46,192753.71,,11067026.0,6.1000000000000005,7.745002803515839,33
setubal,2023-07-01,3T2023,2023,2023Q3,2023-07-01,2445.3333333333335,11.833333333333334,7.801936725268191,0.03467272851088321,0.11378680549521025,34256.0,7072380.0,170.75092220163313,151.39267918107592,3.9966666666666666,1140.31,30449.77,192753.71,,11067026.0,6.1000000000000005,7.767263996757308,34
setubal,2023-10-01,4T2023,2023,2023Q4,2023-10-01,2457.0,12.433333333333332,7.806696372521179,0.004759647252988053,0.07813388982650338,34126.0,7174277.0,173.87088910761483,150.81815068114773,3.966666666666667,853.13,31302.9,192753.71,,11067026.0,6.6000000000000005,7.801936725268191,35
setubal,2024-01-01,1T2024,2024,2024Q1,2024-01-01,2463.6666666666665,12.6,7.809406034116777,0.0027096615955981562,0.06440323060093789,33077.0,6730533.0,168.28967248471187,146.18214763172722,3.813333333333333,664.25,31967.15,201383.75,,11295785.0,6.800000000000001,7.806696372521179,36
setubal,2024-04-01,2T2024,2024,2024Q2,2024-04-01,2510.3333333333335,12.733333333333334,7.828170825433242,0.0187647913164648,0.06090682867593422,37125.0,7876682.0,175.47327047702692,164.072081229491,3.87,863.79,32830.94,201383.75,,11295785.0,6.2,7.809406034116777,37
setubal,2024-07-01,3T2024,2024,2024Q3,2024-07-01,2592.6666666666665,13.033333333333331,7.860442226047583,0.03227140061434142,0.05850550077939243,40909.0,9052016.0,183.003994750677,180.7952800274006,3.673333333333334,962.02,33792.96,201383.75,,11295785.0,6.2,7.828170825433242,38
setubal,2024-10-01,4T2024,2024,2024Q4,2024-10-01,2661.0,13.333333333333334,7.886457270977689,0.02601504493010598,0.07976089845651035,45214.0,10173942.0,186.10174614443363,199.8210122750224,3.41,1048.07,34841.03,201383.75,,11295785.0,6.7,7.860442226047583,39
setubal,2025-01-01,1T2025,2025,2025Q1,2025-01-01,2714.3333333333335,13.733333333333334,7.906301652799022,0.019844381821332746,0.09689561868224494,41358.0,9617638.0,192.3282226547581,182.77961307715256,3.4499999999999997,968.9,35809.93,213730.82,,11405627.0,6.6000000000000005,7.886457270977689,40
viana-do-castelo,2015-01-01,1T2015,2015,2015Q1,2015-01-01,897.6666666666666,3.9,6.79979880414349,,,21762.0,2662680.0,101.19388995618124,96.176070887978,,319.12,12554.79,125514.7,0.7000000000000001,10381838.0,14.2,,0
viana-do-castelo,2015-04-01,2T2015,2015,2015Q2,2015-04-01,941.3333333333334,3.9333333333333336,6.847297309945023,0.04749850580153314,,20614.0,2509888.0,100.69923957118108,91.10254228861218,,297.14,12851.93,125514.7,0.8333333333333334,10381838.0,12.4,6.79979880414349,1
viana-do-castelo,2015-07-01,3T2015,2015,2015Q3,2015-07-01,939.0,3.9,6.844815479208263,-0.0024818307367597825,,22928.0,2697752.0,97.31280042246271,101.32914958733386,,319.68,13171.62,125514.7,1.1333333333333335,10381838.0,12.3,6.847297309945023,2
viana-do-castelo,2015-10-01,4T2015,2015,2015Q4,2015-10-01,943.6666666666666,4.033333333333333,6.8497729964437895,0.00495751723552651,,25205.0,3071762.0,100.79407005017497,111.39223723607596,,405.34,13576.96,125514.7,1.2000000000000002,10381838.0,12.5,6.844815479208263,3
viana-do-castelo,2016-01-01,1T2016,2016,2016Q1,2016-01-01,941.3333333333334,4.166666666666667,6.847297309945023,-0.002475686498766727,0.04749850580153314,24926.0,3001077.0,99.57691524589762,110.1592106862301,,434.9,14011.86,127838.92,1.3666666666666665,10356516.0,12.8,6.8497729964437895,4
viana-do-castelo,2016-04-01,2T2016,2016,2016Q2,2016-04-01,961.0,3.9,6.8679744089702925,0.02067709902526982,0.02067709902526982,26890.0,3267885.0,100.5101875107177,118.83901048514512,,401.38,14413.24,127838.92,1.3666666666666665,10356516.0,11.2,6.847297309945023,5
viana-do-castelo,2016-07-01,3T2016,2016,2016Q3,2016-07-01,950.6666666666666,4.0,6.857163492866077,-0.010810916104215806,0.012348013657813794,26675.0,3173236.0,98.38571929954205,117.8888287352639,,331.47,14744.71,127838.92,1.2000000000000002,10356516.0,10.9,6.8679744089702925,6
viana-do-castelo,2016-10-01,4T2016,2016,2016Q4,2016-10-01,938.0,3.966666666666667,6.843749949006225,-0.013413543859852162,-0.006023047437564877,28999.0,3551512.0,101.2894901297318,128.15963053398005,,408.85,15153.56,127838.92,1.2000000000000002,10356516.0,10.8,6.857163492866077,7
viana-do-castelo,2017-01-01,1T2017,2017,2017Q1,2017-01-01,939.0,3.8666666666666663,6.844815479208263,0.0010655302020383672,-0.0024818307367597825,29975.0,3800102.0,104.85042196590872,132.4730137334409,,489.78,15643.34,138586.19,1.2666666666666668,10340124.0,10.4,6.843749949006225,8
viana-do-castelo,2017-04-01,2T2017,2017,2017Q2,2017-04-01,909.6666666666666,3.6333333333333337,6.813078232040229,-0.031737247168034166,-0.05489617693006377,31197.0,4021419.0,106.61065537213086,137.8735816327658,,370.69,16014.03,138586.19,1.3333333333333333,10340124.0,9.1,6.844815479208263,9
viana-do-castelo,2017-07-01,3T2017,2017,2017Q3,2017-07-01,904.0,3.9333333333333336,6.806829360392176,-0.006248871648052656,-0.05033413247390062,32722.0,4258992.0,107.64679513938984,144.61324288192336,,384.08,16398.1,138586.19,1.5,10340124.0,8.8,6.813078232040229,10
viana-do-castelo,2017-10-01,4T2017,2017,2017Q4,2017-10-01,914.3333333333334,3.766666666666667,6.818195202269494,0.011365841877317706,-0.02555474673673075,35940.0,4898678.0,112.72881483438267,158.83503298014563,,440.43,16838.54,138586.19,1.7666666666666668,10340124.0,8.3,6.806829360392176,11
viana-do-castelo,2018-01-01,1T2018,2018,2018Q1,2018-01-01,935.3333333333334,3.966666666666667,6.840902971994296,0.022707769724802596,-0.003912507213966521,34449.0,4755125.0,114.16144018167434,152.2456330309693,,495.45,17333.99,136252.87,1.8,10334633.0,8.0,6.818195202269494,12
viana-do-castelo,2018-04-01,2T2018,2018,2018Q2,2018-04-01,959.6666666666666,4.2,6.866586001944066,0.025683029949769676,0.05350776990383732,38730.0,5425227.0,115.8522674050557,171.16529847860434,,514.24,17848.23,136252.87,1.9,10334633.0,6.9,6.840902971994296,13
viana-do-castelo,2018-07-01,3T2018,2018,2018Q3,2018-07-01,985.3333333333334,4.433333333333334,6.892979993399983,0.026393991455917032,0.08615063300780701,38964.0,5512302.0,117.00477583884005,172.19944977847507,,434.61,18282.84,136252.87,2.1333333333333333,10334633.0,6.800000000000001,6.866586001944066,14
viana-do-castelo,2018-10-01,4T2018,2018,2018Q4,2018-10-01,991.3333333333334,4.6000000000000005,6.89905083835199,0.0060708449520072705,0.08085563608249657,39066.0,5414883.0,114.63685212246476,172.65023367841872,2.64,498.33,18781.17,136252.87,2.233333333333334,10334633.0,6.7,6.892979993399983,15
viana-do-castelo,2019-01-01,1T2019,2019,2019Q1,2019-01-01,977.0,4.633333333333333,6.884486652042782,-0.014564186309208083,0.043583680048485895,36954.0,5261090.0,117.7466059092851,163.31635527958545,2.8666666666666667,445.76,19226.93,148342.92,2.366666666666667,10354446.0,6.9,6.89905083835199,16
