geo_level,region,year,population
Município,Peniche,2000,27128
Município,Peniche,2001,27310
Município,Peniche,2002,27426
Município,Peniche,2003,27500
Município,Peniche,2004,27555
Município,Peniche,2005,27624
Município,Peniche,2006,27693
Município,Peniche,2007,27762
Município,Peniche,2008,27797
Município,Peniche,2009,27807
Município,Peniche,2010,27814
Município,Peniche,2011,27789
Município,Peniche,2012,27657
Município,Peniche,2013,27421
Município,Peniche,2014,27180
Município,Peniche,2015,26994
Município,Peniche,2016,26850
Município,Peniche,2017,26709
Município,Peniche,2018,26576
Município,Peniche,2019,26513
Município,Peniche,2020,26552
Município,Peniche,2022,28501
Município,Peniche,2023,29372
Município,Peniche,2024,29959
Município,Peniche,2025,30217
Município,Sobral de Monte Agraço,1982,7870
Município,Sobral de Monte Agraço,1983,7865
Município,Sobral de Monte Agraço,1984,7862
Município,Sobral de Monte Agraço,1985,7845
Município,Sobral de Monte Agraço,1986,7801
Município,Sobral de Monte Agraço,1987,7732
Município,Sobral de Monte Agraço,1988,7648
Município,Sobral de Monte Agraço,1989,7563
Município,Sobral de Monte Agraço,1990,7462
Município,Sobral de Monte Agraço,1991,7427
Município,Sobral de Monte Agraço,1992,7504
Município,Sobral de Monte Agraço,1993,7648
Município,Sobral de Monte Agraço,1994,7814
Município,Sobral de Monte Agraço,1995,7974
Município,Sobral de Monte Agraço,1996,8125
Município,Sobral de Monte Agraço,1997,8287
Município,Sobral de Monte Agraço,1998,8471
Município,Sobral de Monte Agraço,1999,8655
Município,Sobral de Monte Agraço,2000,8825
Município,Sobral de Monte Agraço,2001,8991
Município,Sobral de Monte Agraço,2002,9137
Município,Sobral de Monte Agraço,2003,9266
Município,Sobral de Monte Agraço,2004,9406
Município,Sobral de Monte Agraço,2005,9545
Município,Sobral de Monte Agraço,2006,9669
Município,Sobral de Monte Agraço,2007,9780
Município,Sobral de Monte Agraço,2008,9890
Município,Sobral de Monte Agraço,2009,10001
Município,Sobral de Monte Agraço,2010,10113
Município,Sobral de Monte Agraço,2011,10235
Município,Sobral de Monte Agraço,2012,10288
Município,Sobral de Monte Agraço,2013,10273
Município,Sobral de Monte Agraço,2014,10258
Município,Sobral de Monte Agraço,2015,10255
Município,Sobral de Monte Agraço,2016,10255
Município,Sobral de Monte Agraço,2017,10261
Município,Sobral de Monte Agraço,2018,10293
Município,Sobral de Monte Agraço,2019,10353
Município,Sobral de Monte Agraço,2020,10520
Município,Sobral de Monte Agraço,2022,10732
Município,Sobral de Monte Agraço,2023,11182
Município,Sobral de Monte Agraço,2024,11533
Município,Sobral de Monte Agraço,2025,11760
Município,Torres Vedras,1982,65455
Município,Torres Vedras,1983,65834
Município,Torres Vedras,1984,66158
Município,Torres Vedras,1985,66406
Município,Torres Vedras,1986,66721
Município,Torres Vedras,1987,67130
Município,Torres Vedras,1988,67530
Município,Torres Vedras,1989,67888
Município,Torres Vedras,1990,68258
Município,Torres Vedras,1991,68149
Município,Torres Vedras,1992,67941
Município,Torres Vedras,1993,68169
Município,Torres Vedras,1994,68457
Município,Torres Vedras,1995,68800
Município,Torres Vedras,1996,69214
Município,Torres Vedras,1997,69710
Município,Torres Vedras,1998,70297
Município,Torres Vedras,1999,70938
Município,Torres Vedras,2000,71689
Município,Torres Vedras,2001,72574
Município,Torres Vedras,2002,73499
Município,Torres Vedras,2003,74345
Município,Torres Vedras,2004,75097
Município,Torres Vedras,2005,75803
Município,Torres Vedras,2006,76520
Município,Torres Vedras,2007,77284
Município,Torres Vedras,2008,77979
Município,Torres Vedras,2009,78651
Município,Torres Vedras,2010,79281
Município,Torres Vedras,2011,80058
Município,Torres Vedras,2012,80540
Município,Torres Vedras,2013,80408
Município,Torres Vedras,2014,80291
Município,Torres Vedras,2015,80338
Município,Torres Vedras,2016,80424
Município,Torres Vedras,2017,80578
Município,Torres Vedras,2018,80859
Município,Torres Vedras,2019,81446
Município,Torres Vedras,2020,82704
Município,Torres Vedras,2022,86537
Município,Torres Vedras,2023,89943
Município,Torres Vedras,2024,92725
Município,Torres Vedras,2025,94373
NUTS III,Médio Tejo,1982,240378
NUTS III,Médio Tejo,1983,240574
NUTS III,Médio Tejo,1984,240660
NUTS III,Médio Tejo,1985,240507
NUTS III,Médio Tejo,1986,240160
NUTS III,Médio Tejo,1987,239679
NUTS III,Médio Tejo,1988,238826
NUTS III,Médio Tejo,1989,237793
NUTS III,Médio Tejo,1990,236787
NUTS III,Médio Tejo,1991,234362
NUTS III,Médio Tejo,1992,232088
NUTS III,Médio Tejo,1993,231656
NUTS III,Médio Tejo,1994,231627
NUTS III,Médio Tejo,1995,231753
NUTS III,Médio Tejo,1996,231843
NUTS III,Médio Tejo,1997,231999
NUTS III,Médio Tejo,1998,232373
NUTS III,Médio Tejo,1999,232970
NUTS III,Médio Tejo,2000,233841
NUTS III,Médio Tejo,2001,234360
NUTS III,Médio Tejo,2002,234249
NUTS III,Médio Tejo,2003,233801
NUTS III,Médio Tejo,2004,233270
NUTS III,Médio Tejo,2005,232673
NUTS III,Médio Tejo,2006,231962
NUTS III,Médio Tejo,2007,231372
NUTS III,Médio Tejo,2008,230697
NUTS III,Médio Tejo,2009,229881
NUTS III,Médio Tejo,2010,228988
NUTS III,Médio Tejo,2011,228074
NUTS III,Médio Tejo,2012,226359
NUTS III,Médio Tejo,2013,223712
NUTS III,Médio Tejo,2014,221086
NUTS III,Médio Tejo,2015,218748
NUTS III,Médio Tejo,2016,216682
NUTS III,Médio Tejo,2017,214641
NUTS III,Médio Tejo,2018,212696
NUTS III,Médio Tejo,2019,211494
NUTS III,Médio Tejo,2020,211492
NUTS III,Médio Tejo,2022,213689
NUTS III,Médio Tejo,2023,218517
NUTS III,Médio Tejo,2024,222919
NUTS III,Médio Tejo,2025,226009
Município,Abrantes,1982,48740
Município,Abrantes,1983,48744
Município,Abrantes,1984,48748
Município,Abrantes,1985,48633
Município,Abrantes,1986,48392
Município,Abrantes,1987,48120
Município,Abrantes,1988,47739
Município,Abrantes,1989,47300
Município,Abrantes,1990,46892
Município,Abrantes,1991,46166
Município,Abrantes,1992,45419
Município,Abrantes,1993,44982
Município,Abrantes,1994,44547
Município,Abrantes,1995,44155
Município,Abrantes,1996,43749
Município,Abrantes,1997,43329
Município,Abrantes,1998,42957
Município,Abrantes,1999,42647
Município,Abrantes,2000,42386
Município,Abrantes,2001,42149
Município,Abrantes,2002,41915
Município,Abrantes,2003,41632
Município,Abrantes,2004,41357
Município,Abrantes,2005,41106
Município,Abrantes,2006,40817
Município,Abrantes,2007,40534
Município,Abrantes,2008,40255
Município,Abrantes,2009,39959
Município,Abrantes,2010,39637
Município,Abrantes,2011,39160
Município,Abrantes,2012,38560
Município,Abrantes,2013,37970
Município,Abrantes,2014,37419
Município,Abrantes,2015,36910
Município,Abrantes,2016,36421
Município,Abrantes,2017,35937
Município,Abrantes,2018,35463
Município,Abrantes,2019,35083
Município,Abrantes,2020,34745
Município,Abrantes,2022,34747
Município,Abrantes,2023,35174
Município,Abrantes,2024,35759
Município,Abrantes,2025,36070
Município,Alcanena,1982,14338
Município,Alcanena,1983,14384
Município,Alcanena,1984,14451
Município,Alcanena,1985,14494
Município,Alcanena,1986,14533
Município,Alcanena,1987,14584
Município,Alcanena,1988,14638
Município,Alcanena,1989,14670
Município,Alcanena,1990,14675
Município,Alcanena,1991,14549
Município,Alcanena,1992,14397
Município,Alcanena,1993,14376
Município,Alcanena,1994,14385
Município,Alcanena,1995,14410
Município,Alcanena,1996,14440
Município,Alcanena,1997,14451
Município,Alcanena,1998,14469
Município,Alcanena,1999,14500
Município,Alcanena,2000,14547
Município,Alcanena,2001,14564
Município,Alcanena,2002,14498
Município,Alcanena,2003,14420
Município,Alcanena,2004,14373
Município,Alcanena,2005,14301
Município,Alcanena,2006,14209
Município,Alcanena,2007,14153
Município,Alcanena,2008,14102
Município,Alcanena,2009,14022
Município,Alcanena,2010,13932
Município,Alcanena,2011,13813
Município,Alcanena,2012,13653
Município,Alcanena,2013,13490
Município,Alcanena,2014,13327
Município,Alcanena,2015,13173
Município,Alcanena,2016,13009
Município,Alcanena,2017,12844
Município,Alcanena,2018,12715
Município,Alcanena,2019,12613
Município,Alcanena,2020,12569
Município,Alcanena,2022,12799
Município,Alcanena,2023,13063
Município,Alcanena,2024,13235
Município,Alcanena,2025,13297
Município,Constância,1982,3948
Município,Constância,1983,3962
Município,Constância,1984,3975
Município,Constância,1985,3999
Município,Constância,1986,4050
Município,Constância,1987,4105
Município,Constância,1988,4153
Município,Constância,1989,4197
Município,Constância,1990,4237
Município,Constância,1991,4206
Município,Constância,1992,4134
Município,Constância,1993,4082
Município,Constância,1994,4027
Município,Constância,1995,3969
Município,Constância,1996,3910
Município,Constância,1997,3872
Município,Constância,1998,3846
Município,Constância,1999,3823
Município,Constância,2000,3813
Município,Constância,2001,3827
Município,Constância,2002,3855
